Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
u229.txt,1,49,72.22,27.03,59.54,1.00,9.80,8.16,79.59,40.82,10.20,4.08,4.08,0.00,0.00,0.00,0.00,6.12,2.04,14.29,6.12,8.16,2.04,2.04,12.24,4.08,0.00,0.00,2.04,2.04,4.08,0.00,4.08,0.00,4.08,0.00,4.08,0.00,0.00,0.00,0.00,6.12,0.00,4.08,0.00,0.00,2.04,0.00,2.04,0.00,2.04,0.00,6.12,2.04,2.04,2.04,0.00,4.08,0.00,2.04,2.04,0.00,0.00,0.00,14.29,2.04,18.37,4.08,4.08,12.24,4.08,2.04,0.00,0.00,2.04,0.00,6.12,4.08,0.00,2.04,0.00,0.00,14.29,8.16,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08
u23.txt,1,799,66.86,68.27,30.99,29.97,13.54,15.64,88.24,51.94,10.51,5.51,0.88,0.75,0.63,3.13,0.13,5.01,7.26,12.89,11.01,5.26,6.01,1.75,23.15,3.50,1.50,1.38,2.38,2.13,4.88,2.50,2.25,0.75,0.50,0.50,9.76,0.13,0.13,0.00,3.13,12.52,2.63,2.00,1.63,3.25,1.38,3.75,3.13,0.75,0.88,1.00,4.26,0.13,0.50,0.00,3.63,6.01,1.88,0.88,1.88,1.50,0.25,4.01,14.14,2.75,15.52,3.50,7.01,4.76,2.25,1.63,0.50,0.63,0.75,0.13,0.50,0.00,0.25,0.00,0.13,0.13,19.40,5.38,1.50,1.50,0.00,0.25,4.88,0.75,0.25,1.00,1.00,2.88
u230.txt,1,89,24.10,50.00,14.33,1.00,8.90,16.85,84.27,53.93,14.61,11.24,4.49,1.12,1.12,4.49,0.00,3.37,2.25,11.24,14.61,3.37,6.74,4.49,20.22,6.74,3.37,0.00,1.12,2.25,3.37,0.00,3.37,0.00,1.12,1.12,11.24,0.00,0.00,4.49,0.00,10.11,2.25,1.12,3.37,3.37,0.00,3.37,3.37,1.12,1.12,1.12,3.37,2.25,0.00,1.12,0.00,4.49,2.25,1.12,1.12,0.00,0.00,3.37,13.48,5.62,12.36,1.12,6.74,5.62,2.25,0.00,3.37,0.00,0.00,0.00,3.37,1.12,2.25,0.00,1.12,0.00,37.08,19.10,5.62,1.12,0.00,1.12,1.12,0.00,4.49,2.25,0.00,2.25
u231.txt,1,6,99.00,50.00,23.51,25.77,3.00,0.00,66.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,16.67,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00
u232.txt,1,87,62.37,82.12,20.67,85.87,14.50,17.24,85.06,54.02,17.24,6.90,1.15,0.00,5.75,0.00,0.00,10.34,5.75,13.79,9.20,1.15,6.90,1.15,13.79,2.30,0.00,0.00,0.00,1.15,8.05,5.75,2.30,0.00,2.30,0.00,10.34,0.00,2.30,0.00,0.00,6.90,1.15,0.00,1.15,2.30,1.15,4.60,5.75,2.30,2.30,1.15,0.00,0.00,0.00,0.00,0.00,6.90,3.45,0.00,1.15,2.30,0.00,1.15,8.05,1.15,10.34,0.00,4.60,4.60,3.45,3.45,0.00,0.00,2.30,0.00,1.15,0.00,1.15,0.00,0.00,0.00,14.94,3.45,4.60,1.15,0.00,0.00,2.30,2.30,0.00,1.15,0.00,0.00
u233.txt,1,33,92.84,72.77,1.00,99.00,8.25,12.12,24.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,6.06,0.00,0.00,0.00,0.00,6.06,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,3.03,0.00,0.00,0.00,3.03,0.00,0.00,0.00,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.15,0.00,15.15,6.06,0.00,0.00,12.12,0.00,0.00,0.00,0.00,0.00,9.09,3.03,0.00,0.00,0.00,0.00
u234.txt,1,9,98.75,99.00,4.97,99.00,4.50,0.00,88.89,33.33,11.11,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,22.22,22.22,0.00,0.00,0.00,0.00,22.22,11.11,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,11.11,0.00,11.11,0.00,0.00,0.00,11.11,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,0.00,11.11,0.00,0.00,0.00,22.22,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00
u235.txt,1,28,83.00,50.00,99.00,87.20,7.00,7.14,75.00,39.29,10.71,10.71,7.14,0.00,3.57,0.00,0.00,0.00,3.57,14.29,14.29,0.00,0.00,0.00,25.00,3.57,3.57,0.00,7.14,3.57,3.57,3.57,0.00,0.00,0.00,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,3.57,17.86,3.57,35.71,10.71,10.71,14.29,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,46.43,17.86,0.00,3.57,0.00,0.00,3.57,10.71,0.00,3.57,0.00,7.14
u236.txt,1,1,92.84,50.00,1.00,25.77,1.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u237.txt,1,12,60.80,4.80,98.01,99.00,6.00,25.00,100.00,50.00,16.67,8.33,8.33,0.00,0.00,0.00,0.00,8.33,8.33,8.33,0.00,8.33,8.33,0.00,16.67,0.00,0.00,0.00,0.00,8.33,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,8.33,0.00,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,16.67,0.00,0.00,16.67,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00
u238.txt,1,228,25.26,16.73,98.27,97.58,9.50,16.67,88.60,54.39,17.98,10.53,7.46,0.44,1.32,0.00,1.32,7.02,5.26,10.96,9.65,10.53,4.39,3.51,20.18,5.26,1.32,1.32,0.88,0.00,9.65,7.46,2.19,0.00,1.32,0.00,5.70,0.00,1.32,0.00,0.44,13.60,0.88,2.19,2.63,3.95,0.88,5.26,3.51,1.75,0.44,1.32,1.75,0.88,0.44,0.44,0.00,7.46,1.75,2.63,1.75,1.75,0.00,2.19,18.42,2.63,22.81,2.63,9.21,11.40,3.95,1.32,1.32,0.88,0.00,0.44,3.95,0.88,1.75,1.32,0.00,0.00,42.11,12.28,5.26,0.44,0.44,2.63,11.84,0.44,0.88,7.02,0.00,0.88
u239.txt,1,71,67.65,71.35,92.35,99.00,14.20,21.13,97.18,43.66,12.68,5.63,1.41,0.00,4.23,0.00,0.00,7.04,2.82,14.08,1.41,7.04,8.45,1.41,14.08,5.63,1.41,1.41,2.82,5.63,12.68,12.68,0.00,0.00,0.00,0.00,7.04,0.00,0.00,0.00,0.00,19.72,2.82,2.82,2.82,2.82,5.63,2.82,1.41,1.41,0.00,0.00,2.82,0.00,0.00,0.00,2.82,9.86,1.41,4.23,1.41,2.82,0.00,8.45,7.04,4.23,25.35,1.41,5.63,18.31,5.63,1.41,0.00,1.41,0.00,0.00,4.23,0.00,4.23,0.00,0.00,0.00,29.58,12.68,1.41,0.00,0.00,1.41,7.04,0.00,0.00,0.00,2.82,4.23
u24.txt,1,1405,39.18,13.65,91.91,74.77,7.59,12.03,91.10,51.74,15.87,10.60,9.32,0.07,1.07,0.00,0.14,5.27,4.91,11.74,9.61,6.26,6.05,3.20,19.00,6.83,2.35,1.71,0.93,2.14,9.82,6.12,3.49,0.14,1.78,0.57,5.48,0.36,0.36,0.00,0.36,11.67,1.78,1.35,1.99,2.35,1.57,4.06,4.20,1.35,1.35,1.35,6.98,1.78,2.28,0.71,1.71,7.05,1.64,1.92,2.42,1.71,0.14,1.92,15.44,2.56,16.23,2.35,7.47,6.76,1.99,1.78,0.64,0.28,0.43,0.14,3.63,1.00,0.78,1.28,0.64,0.14,35.16,19.22,5.62,0.14,0.36,1.07,1.21,0.50,1.42,4.56,0.14,0.93
u240.txt,1,47,25.34,41.59,65.58,93.02,6.71,14.89,89.36,46.81,10.64,8.51,6.38,0.00,2.13,0.00,0.00,2.13,4.26,6.38,8.51,10.64,8.51,2.13,17.02,0.00,0.00,2.13,4.26,0.00,8.51,6.38,2.13,0.00,0.00,2.13,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.38,2.13,4.26,0.00,2.13,8.51,2.13,2.13,4.26,2.13,0.00,2.13,14.89,0.00,17.02,2.13,4.26,10.64,2.13,4.26,0.00,2.13,4.26,0.00,4.26,0.00,0.00,0.00,4.26,0.00,14.89,14.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u241.txt,1,10,24.86,15.86,99.00,1.00,5.00,10.00,70.00,30.00,30.00,20.00,20.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,20.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
u242.txt,1,1,92.84,50.00,1.00,25.77,1.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u243.txt,1,11,31.44,99.00,99.00,25.77,5.50,9.09,90.91,54.55,18.18,9.09,0.00,0.00,9.09,0.00,0.00,9.09,0.00,18.18,0.00,9.09,18.18,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,36.36,0.00,18.18,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.27,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u244.txt,1,13,64.27,50.00,1.00,25.77,6.50,23.08,84.62,46.15,7.69,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69,7.69,23.08,0.00,0.00,0.00,30.77,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,15.38,7.69,7.69,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,30.77,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u245.txt,1,4,92.84,50.00,1.00,25.77,4.00,25.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u246.txt,1,33,39.45,38.08,85.21,80.64,16.50,15.15,81.82,45.45,6.06,6.06,3.03,3.03,0.00,0.00,0.00,0.00,6.06,6.06,12.12,6.06,9.09,3.03,18.18,3.03,0.00,0.00,3.03,3.03,3.03,3.03,0.00,0.00,0.00,0.00,6.06,0.00,0.00,0.00,0.00,6.06,0.00,0.00,0.00,0.00,0.00,6.06,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,6.06,3.03,0.00,0.00,0.00,15.15,3.03,0.00,18.18,0.00,3.03,15.15,3.03,6.06,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.24,0.00,3.03,0.00,0.00,0.00,6.06,0.00,0.00,3.03,0.00,12.12
u25.txt,1,274,51.22,47.08,67.49,67.17,6.85,16.06,84.67,42.34,14.96,12.41,8.39,0.00,2.92,1.09,0.00,2.55,4.38,8.03,8.76,5.11,2.19,1.46,17.88,6.57,2.55,0.73,2.19,2.55,8.76,5.47,3.28,0.36,1.82,0.73,9.49,2.19,0.36,2.19,1.46,8.39,1.46,0.73,0.36,1.82,2.55,1.46,2.19,1.46,0.00,0.73,4.01,1.09,1.46,0.36,0.73,6.57,2.92,1.09,1.46,2.19,0.00,3.28,10.58,2.55,13.87,2.92,3.65,7.30,1.09,1.46,0.73,0.73,0.00,0.00,7.30,1.82,5.47,0.73,0.36,0.00,41.97,8.03,1.82,0.00,0.00,1.46,15.33,0.00,2.19,1.46,4.74,6.93
u26.txt,1,3128,61.36,52.56,51.52,44.50,9.34,17.62,84.11,46.36,11.83,6.87,3.80,0.38,1.41,1.02,0.26,4.96,5.91,11.41,8.98,5.95,5.40,1.63,18.48,4.83,2.01,1.53,1.50,2.24,6.84,3.90,2.88,0.42,1.05,0.58,7.26,0.26,0.22,0.48,1.25,10.52,1.76,1.41,1.31,2.62,1.76,2.43,3.84,1.63,1.44,0.51,3.04,1.15,0.58,0.16,1.09,6.91,1.34,1.34,2.43,1.95,0.42,4.73,11.80,2.11,15.57,2.46,6.23,7.16,2.21,2.05,0.64,0.54,0.29,0.22,3.16,0.54,1.31,0.70,0.90,0.10,29.32,11.67,3.39,0.26,0.10,1.37,2.17,0.83,1.79,2.78,0.22,4.73
u27.txt,1,140,80.28,47.14,74.76,25.77,12.73,18.57,80.00,37.86,8.57,5.71,5.00,0.00,0.00,0.00,0.71,2.86,6.43,10.00,7.14,5.00,3.57,0.71,19.29,5.00,2.86,0.71,1.43,0.71,8.57,4.29,4.29,0.00,0.00,2.86,5.00,0.71,0.71,0.71,0.00,8.57,5.00,0.71,0.71,1.43,1.43,0.00,4.29,1.43,0.71,0.71,7.14,1.43,0.00,0.00,5.71,5.71,2.14,2.86,1.43,2.14,0.71,4.29,10.00,5.00,15.71,0.71,5.71,10.71,2.14,2.14,0.00,0.71,0.00,0.71,1.43,0.00,0.71,0.00,0.71,0.00,15.00,5.71,0.00,0.71,0.00,0.71,0.71,0.00,1.43,2.86,0.00,2.86
u28.txt,1,258,38.97,59.18,39.35,62.52,86.00,7.36,76.36,39.15,16.67,13.18,6.98,4.26,1.16,0.39,0.39,3.49,3.88,5.81,8.53,4.65,2.71,1.55,19.38,3.88,0.00,0.78,3.10,1.55,11.24,6.59,4.65,0.00,1.94,0.39,8.53,0.00,0.39,0.00,0.78,9.30,0.78,1.55,2.71,1.94,1.94,1.94,3.10,0.00,0.78,0.78,5.04,0.39,1.94,0.39,1.55,11.24,5.43,1.55,1.16,3.88,0.78,3.49,15.12,0.78,12.79,1.16,5.04,6.98,2.71,0.00,0.39,0.00,0.00,0.00,12.40,1.16,10.08,0.78,0.39,0.00,13.57,0.39,3.49,2.71,0.00,1.16,1.16,0.78,0.00,2.71,1.16,0.00
u29.txt,1,1010,74.94,50.79,53.89,65.17,12.78,22.08,77.52,46.93,11.29,7.72,4.46,1.09,1.09,0.59,0.50,3.56,5.45,14.46,8.71,5.25,3.76,1.98,16.34,4.26,0.99,1.49,2.57,1.78,5.05,3.56,1.49,0.10,0.50,0.40,6.93,0.20,0.10,0.30,0.79,9.31,1.58,1.29,1.98,2.18,1.19,2.18,3.17,1.49,0.99,0.79,0.69,0.10,0.20,0.10,0.20,6.63,2.08,1.29,1.68,2.18,0.40,2.48,12.38,2.57,15.94,2.77,6.44,7.03,2.18,2.18,0.00,1.19,0.40,0.50,1.68,0.30,0.59,0.59,0.00,0.00,28.32,7.23,3.76,0.30,0.00,0.89,1.49,0.59,1.58,2.48,0.20,9.80
u3.txt,1,887,82.46,50.00,73.07,94.55,9.86,17.14,86.02,43.86,8.91,5.41,3.49,0.34,0.56,0.68,0.34,3.49,5.52,13.98,6.88,4.85,5.19,1.13,17.14,6.65,3.04,1.13,2.37,3.04,8.79,6.65,2.14,0.11,0.90,0.23,7.10,0.23,0.45,0.11,1.13,10.82,1.92,1.24,1.92,2.93,1.24,2.82,2.71,1.01,0.45,1.24,2.25,1.01,0.23,0.00,0.68,7.33,2.25,1.92,1.80,2.48,0.56,4.96,9.13,2.59,19.05,2.82,6.65,10.03,3.38,2.14,0.45,1.13,0.11,0.23,4.28,0.56,2.59,0.45,0.90,0.11,44.87,16.01,2.48,0.56,0.00,0.34,14.88,2.03,1.13,1.92,1.13,4.40
u30.txt,1,1643,64.24,48.05,66.85,53.21,8.88,16.07,84.84,48.08,10.77,5.84,2.86,0.73,0.97,0.79,0.49,4.93,6.33,11.99,8.28,7.18,4.87,2.62,17.89,5.30,1.89,1.70,2.43,2.50,7.24,4.32,2.86,0.12,0.91,0.37,7.24,0.79,0.37,1.10,0.67,11.93,2.50,1.70,1.10,2.98,1.34,3.41,2.19,0.85,0.73,0.43,2.13,0.61,0.61,0.12,0.67,6.88,1.58,1.16,2.92,1.34,0.43,4.75,11.38,1.70,16.74,2.37,8.03,7.06,2.01,1.64,0.30,0.67,0.61,0.30,3.41,0.55,1.95,0.55,0.67,0.06,30.31,9.98,4.26,0.49,0.30,1.40,3.41,1.16,1.58,3.41,0.85,3.47
u31.txt,1,873,73.01,52.29,53.57,51.49,18.57,16.04,84.54,50.06,12.71,9.28,4.93,0.80,2.06,0.11,1.37,3.44,7.67,12.71,7.67,3.89,5.61,2.41,14.89,4.24,1.95,0.92,1.83,1.37,6.99,4.12,2.75,0.57,0.69,0.69,8.93,0.11,0.46,0.23,0.34,11.11,2.86,0.92,2.18,2.52,1.15,3.44,4.12,1.49,1.03,1.03,4.35,1.26,1.03,0.11,1.83,5.15,2.06,0.46,1.72,1.03,0.46,1.37,11.91,0.80,12.60,1.49,5.96,5.15,1.37,2.29,0.57,0.23,0.69,0.46,1.26,0.46,0.34,0.34,0.00,0.11,19.01,7.56,2.18,0.34,0.00,0.80,0.34,0.69,2.63,1.37,0.46,2.63
u32.txt,1,2217,70.21,53.07,39.45,59.96,10.56,18.49,80.92,45.69,11.32,7.67,4.01,0.36,1.67,1.22,0.41,3.65,5.82,12.67,9.16,4.42,4.96,1.71,16.19,5.59,2.84,1.35,2.17,2.12,7.22,4.47,2.66,0.18,0.95,0.41,7.62,0.27,0.54,0.77,1.08,10.10,1.49,1.53,1.13,2.75,1.67,2.71,3.61,0.86,1.17,0.90,4.56,1.04,0.86,0.50,1.71,5.68,1.71,1.49,1.49,1.40,0.36,2.17,12.27,1.44,13.53,2.35,6.77,4.51,1.94,2.07,0.45,0.36,0.27,0.36,2.93,0.45,1.94,0.36,0.45,0.00,28.24,10.87,5.59,0.54,0.23,0.86,1.08,1.04,0.36,2.48,0.54,4.65
u33.txt,1,206,72.48,65.12,58.76,43.46,22.89,16.50,86.89,48.54,13.11,8.74,3.40,0.49,0.49,3.40,0.97,4.37,8.25,12.14,6.31,6.80,3.88,2.43,14.56,3.88,2.43,1.46,3.40,2.91,3.40,1.94,0.97,0.00,0.49,0.49,10.68,0.97,0.97,1.46,2.43,9.71,2.43,0.49,0.97,3.88,0.97,1.94,2.91,1.94,0.00,0.97,2.91,1.46,0.49,0.00,0.97,4.85,2.91,0.97,0.49,0.49,0.00,1.94,10.19,0.97,18.93,3.40,7.77,8.74,2.91,1.46,1.46,0.49,0.97,0.00,3.40,0.00,1.46,0.49,1.46,0.00,23.79,6.31,3.40,0.00,0.00,1.46,2.43,3.88,0.00,2.91,0.00,3.40
u34.txt,1,620,80.96,45.50,54.08,65.50,5.54,15.81,75.65,37.42,8.23,5.00,4.03,0.00,0.32,0.16,0.48,3.23,4.52,10.97,6.29,5.32,2.58,1.29,15.81,3.71,1.77,1.77,2.26,2.90,5.48,3.71,1.61,0.32,0.81,0.16,5.81,0.16,0.32,0.32,0.16,8.87,2.26,1.13,1.29,3.06,0.81,1.61,2.58,1.45,0.48,0.65,2.10,1.13,0.48,0.00,0.65,7.42,1.61,2.10,1.77,2.10,0.48,1.77,11.94,3.55,15.16,1.94,5.48,7.90,4.35,0.97,0.97,0.97,0.97,0.16,4.35,0.32,3.55,0.00,0.32,0.16,56.94,39.19,1.45,0.48,0.00,1.77,4.52,1.13,1.61,0.48,1.29,5.00
u35.txt,1,85,14.53,24.00,51.18,86.75,6.07,9.41,72.94,43.53,17.65,15.29,9.41,1.18,4.71,0.00,0.00,2.35,3.53,5.88,11.76,5.88,7.06,2.35,20.00,3.53,0.00,0.00,3.53,1.18,8.24,5.88,2.35,0.00,0.00,2.35,2.35,0.00,0.00,0.00,0.00,8.24,1.18,1.18,0.00,0.00,2.35,3.53,5.88,3.53,1.18,1.18,5.88,2.35,1.18,0.00,1.18,5.88,3.53,0.00,0.00,2.35,0.00,1.18,12.94,5.88,7.06,1.18,4.71,1.18,0.00,2.35,0.00,0.00,0.00,0.00,10.59,0.00,10.59,2.35,2.35,0.00,156.47,42.35,1.18,0.00,0.00,1.18,101.18,1.18,0.00,5.88,0.00,3.53
u36.txt,1,417,97.36,64.95,44.33,97.62,13.90,24.94,79.86,43.65,3.12,2.16,0.72,0.24,0.72,0.48,0.00,0.96,8.39,17.03,8.39,1.92,5.28,0.00,12.95,6.24,1.44,0.24,3.12,1.68,7.19,6.24,0.96,0.00,0.72,0.00,3.84,0.96,0.00,0.00,0.48,4.80,0.96,0.96,1.20,0.96,0.72,0.24,1.20,0.72,0.00,0.00,0.96,0.24,0.00,0.00,0.48,8.39,1.92,1.20,2.88,2.88,0.00,1.44,10.07,2.64,19.90,1.20,10.07,8.87,2.64,3.36,1.44,1.20,0.24,0.24,0.72,0.00,0.00,0.48,0.24,0.00,19.18,7.19,8.39,0.48,0.00,0.00,0.24,0.48,0.00,0.48,0.48,1.44
u37.txt,1,1448,80.84,74.64,23.74,80.76,8.52,18.58,78.52,45.17,9.67,6.08,1.59,0.07,1.59,2.56,0.28,3.59,6.49,13.60,9.19,5.18,3.66,0.69,17.06,4.56,1.66,1.10,3.11,1.59,6.08,4.56,1.52,0.14,0.62,0.35,9.19,0.35,0.62,2.49,0.55,7.73,1.66,0.90,1.04,2.56,0.97,1.52,3.18,1.45,1.04,0.48,2.62,1.17,0.69,0.21,0.28,7.25,2.49,1.59,1.66,2.14,0.55,2.76,12.29,1.45,15.54,2.07,7.67,6.22,1.52,2.35,0.76,0.21,0.41,0.35,1.45,0.41,0.35,0.35,0.41,0.00,38.95,8.77,3.18,0.83,0.07,2.14,7.11,0.97,1.59,2.49,1.66,10.15
u38.txt,1,1529,67.38,64.06,25.96,46.24,12.04,19.36,68.74,40.42,11.05,6.41,2.16,0.65,2.81,0.26,0.52,4.64,5.56,8.83,8.04,2.42,4.71,2.35,13.73,4.45,2.16,1.70,1.50,1.50,6.74,3.79,2.68,0.33,0.72,0.65,7.59,0.20,0.00,0.07,0.78,12.69,3.40,2.16,1.37,2.03,1.96,2.94,1.96,1.18,0.13,0.59,1.18,0.26,0.59,0.00,0.26,4.71,1.18,1.70,1.70,0.78,0.72,1.64,10.40,1.44,10.27,1.77,4.12,4.32,1.77,0.72,0.00,0.20,0.52,0.33,0.92,0.00,0.78,0.13,0.00,0.00,34.01,14.00,6.02,0.33,0.33,0.46,3.20,3.27,0.78,1.70,0.39,3.53
u39.txt,1,1506,83.43,47.61,71.65,24.71,6.49,15.07,82.93,43.82,10.09,6.84,4.32,0.07,1.13,0.46,0.86,3.25,5.84,13.94,6.84,4.32,4.38,1.06,15.21,5.84,1.99,1.00,2.52,1.66,7.97,3.92,3.98,0.27,1.13,0.80,5.84,0.27,0.20,0.13,0.73,7.64,2.06,0.66,1.59,2.26,0.46,1.53,1.20,0.73,0.13,0.27,2.52,0.60,1.33,0.00,0.60,7.97,0.86,2.59,2.72,2.26,0.86,2.12,11.29,2.86,18.59,3.59,7.57,8.03,4.25,3.12,0.53,1.00,0.13,0.46,3.12,0.73,1.39,0.46,0.33,0.07,42.23,12.28,1.20,0.00,0.27,2.32,21.91,0.80,0.27,0.80,0.00,2.39
